start_lat,start_lng,end_lat,end_lng,start_station_id,end_station_id,weekday_name,cnt
37.7805,-122.3903,37.7869,-122.3981,50.0,25.0,Sunday,1
37.7805,-122.3903,37.7766,-122.3953,50.0,30.0,Thursday,1
37.7805,-122.3903,37.7766,-122.3953,50.0,30.0,Friday,1
37.7805,-122.3904,37.7849,-122.40100000000001,50.0,284.0,Friday,1
37.7805,-122.3903,37.751,-122.4119,50.0,139.0,Saturday,1
37.7805,-122.3903,37.7582,-122.4261,50.0,381.0,Friday,1
37.7805,-122.3903,37.7605,-122.3875,50.0,376.0,Thursday,1
37.8717,-122.2731,37.8717,-122.2731,238.0,238.0,Sunday,1
37.7805,-122.3903,37.7614,-122.4264,50.0,120.0,Thursday,1
37.7805,-122.3903,37.763000000000005,-122.4265,50.0,107.0,Friday,1
37.8717,-122.2731,37.8717,-122.2731,238.0,238.0,Saturday,1
37.7805,-122.3903,37.7643,-122.4318,50.0,105.0,Friday,1
37.7805,-122.3903,37.7645,-122.4026,50.0,114.0,Friday,1
37.7805,-122.3903,37.7645,-122.4026,50.0,114.0,Saturday,1
37.7805,-122.3903,37.7645,-122.4026,50.0,114.0,Sunday,1
37.7805,-122.3903,37.765,-122.399,50.0,115.0,Saturday,1
37.7805,-122.3903,37.765,-122.3988,50.0,115.0,Monday,1
37.7805,-122.3903,37.765,-122.3988,50.0,115.0,Saturday,1
37.7805,-122.3903,37.7662,-122.4266,50.0,96.0,Friday,1
37.7805,-122.3903,37.7665,-122.3983,50.0,345.0,Sunday,1
37.7805,-122.3903,37.751,-122.4119,50.0,139.0,Wednesday,1
37.8717,-122.2731,37.8724,-122.2664,238.0,258.0,Saturday,1
37.8717,-122.2731,37.8691,-122.2934,238.0,351.0,Wednesday,1
37.7805,-122.3903,37.7502,-122.3866,50.0,410.0,Tuesday,1
37.7805,-122.3904,37.785,-122.4007,50.0,284.0,Saturday,1
37.7805,-122.3904,37.7864,-122.4089,50.0,4.0,Thursday,1
37.7805,-122.3904,37.7871,-122.3948,50.0,26.0,Saturday,1
37.7805,-122.3904,37.7884,-122.40799999999999,50.0,324.0,Friday,1
37.7805,-122.3904,37.8026,-122.4361,50.0,399.0,Monday,1
37.7805,-122.3903,37.7254,-122.39399999999999,50.0,434.0,Sunday,1
37.8724,-122.2664,37.8088,-122.2497,258.0,197.0,Sunday,1
37.7805,-122.3903,37.7293,-122.39299999999999,50.0,358.0,Thursday,1
37.7805,-122.3903,37.7403,-122.3768,50.0,463.0,Sunday,1
37.7805,-122.3903,37.7403,-122.3768,50.0,463.0,Tuesday,1
37.8717,-122.2731,37.8724,-122.2664,238.0,258.0,Tuesday,1
37.7805,-122.3903,37.7403,-122.3768,50.0,463.0,Wednesday,1
37.7805,-122.3903,37.7441,-122.4215,50.0,147.0,Sunday,1
37.7805,-122.3903,37.7473,-122.4114,50.0,144.0,Monday,1
37.8717,-122.2731,37.8724,-122.2664,238.0,258.0,Sunday,1
37.8717,-122.2731,37.8706,-122.2797,238.0,251.0,Sunday,1
37.7805,-122.3903,37.766999999999996,-122.3908,50.0,104.0,Thursday,1
37.7805,-122.3903,37.7671,-122.4107,50.0,100.0,Thursday,1
37.8717,-122.2731,37.8706,-122.2797,238.0,251.0,Saturday,1
37.7805,-122.3903,37.7738,-122.4212,50.0,75.0,Saturday,1
37.7805,-122.3903,37.774,-122.4238,50.0,411.0,Friday,1
37.7805,-122.3903,37.7759,-122.3932,50.0,81.0,Sunday,1
37.7805,-122.3903,37.7763,-122.3944,50.0,465.0,Friday,1
37.7805,-122.3903,37.7763,-122.3944,50.0,465.0,Sunday,1
37.7805,-122.3903,37.7763,-122.3944,50.0,465.0,Wednesday,1
37.7805,-122.3903,37.7764,-122.4262,50.0,74.0,Sunday,1
37.7805,-122.3903,37.7765,-122.4113,50.0,61.0,Saturday,1
37.7805,-122.3903,37.7766,-122.4174,50.0,58.0,Saturday,1
37.8717,-122.2731,37.8701,-122.2684,238.0,245.0,Friday,1
37.7805,-122.3903,37.7766,-122.4174,50.0,58.0,Sunday,1
37.8717,-122.2731,37.87,-122.2865,238.0,262.0,Monday,1
37.8717,-122.2731,37.87,-122.2865,238.0,262.0,Friday,1
37.8717,-122.2731,37.8694,-122.2543,238.0,243.0,Sunday,1
37.8717,-122.2731,37.8691,-122.2706,238.0,246.0,Wednesday,1
37.8717,-122.2731,37.8701,-122.2684,238.0,245.0,Monday,1
37.8717,-122.2731,37.8701,-122.2684,238.0,245.0,Saturday,1
37.7805,-122.3903,37.7727,-122.3924,50.0,92.0,Monday,1
37.7805,-122.3903,37.7714,-122.4058,50.0,350.0,Wednesday,1
37.7805,-122.3903,37.7686,-122.4041,50.0,513.0,Friday,1
37.7805,-122.3903,37.7698,-122.4157,50.0,87.0,Tuesday,1
37.7805,-122.3903,37.7711,-122.4027,50.0,90.0,Tuesday,1
37.8717,-122.2731,37.8704,-122.2997,238.0,257.0,Wednesday,1
37.7805,-122.3903,37.7712,-122.4009,50.0,483.0,Friday,1
37.7805,-122.3903,37.7714,-122.4058,50.0,350.0,Friday,1
37.8717,-122.2731,37.8704,-122.2997,238.0,257.0,Monday,1
37.7805,-122.3903,37.7723,-122.39299999999999,50.0,92.0,Tuesday,1
37.8717,-122.2731,37.8701,-122.2684,238.0,245.0,Thursday,1
37.7805,-122.3903,37.772,-122.39,50.0,364.0,Saturday,1
37.7805,-122.3903,37.772,-122.39,50.0,364.0,Sunday,1
37.7805,-122.3903,37.772,-122.39,50.0,364.0,Tuesday,1
37.8717,-122.2731,37.8701,-122.2684,238.0,245.0,Sunday,1
37.7805,-122.3903,37.7723,-122.39299999999999,50.0,92.0,Saturday,1
37.8717,-122.2731,37.8506,-122.2782,238.0,385.0,Sunday,1
37.7805,-122.3903,37.7945,-122.3948,50.0,16.0,Tuesday,1
37.7805,-122.3903,37.7945,-122.3948,50.0,16.0,Wednesday,1
37.8706,-122.2797,37.8751,-122.2606,251.0,256.0,Friday,1
37.7806,-122.4029,37.7605,-122.3875,321.0,376.0,Sunday,1
37.7806,-122.4029,37.7606,-122.4148,321.0,123.0,Friday,1
37.7806,-122.4029,37.7614,-122.4264,321.0,120.0,Thursday,1
37.7806,-122.4029,37.7651,-122.4219,321.0,98.0,Sunday,1
37.7806,-122.4029,37.7651,-122.4219,321.0,98.0,Tuesday,1
37.7806,-122.4029,37.7658,-122.4576,321.0,458.0,Sunday,1
37.8706,-122.2797,37.8736,-122.2831,251.0,250.0,Thursday,1
37.7806,-122.4029,37.766999999999996,-122.4154,321.0,99.0,Friday,1
37.7806,-122.4029,37.7693,-122.4268,321.0,86.0,Monday,1
37.7806,-122.4029,37.7693,-122.4268,321.0,86.0,Saturday,1
37.7806,-122.4029,37.7693,-122.4268,321.0,86.0,Wednesday,1
37.7806,-122.4029,37.7698,-122.4157,321.0,87.0,Friday,1
37.7806,-122.4029,37.7698,-122.4157,321.0,87.0,Wednesday,1
37.8706,-122.2797,37.8724,-122.2664,251.0,258.0,Monday,1
37.7806,-122.4029,37.7701,-122.4292,321.0,85.0,Friday,1
37.7806,-122.4029,37.7603,-122.4189,321.0,122.0,Wednesday,1
37.8706,-122.2797,37.8751,-122.2606,251.0,256.0,Monday,1
37.7805,-122.3903,37.7952,-122.3939,50.0,15.0,Saturday,1
37.7806,-122.4029,37.7524,-122.4206,321.0,134.0,Sunday,1
37.7806,-122.4319,37.7693,-122.434,365.0,84.0,Saturday,1
37.7806,-122.4319,37.7719,-122.4338,365.0,73.0,Friday,1
37.7806,-122.4319,37.7765,-122.4082,365.0,493.0,Wednesday,1
37.7806,-122.4319,37.7806,-122.432,365.0,365.0,Monday,1
37.7806,-122.4319,37.7821,-122.4357,365.0,469.0,Monday,1
37.7806,-122.4319,37.7824,-122.4243,365.0,369.0,Tuesday,1
37.7806,-122.4319,37.7953,-122.4048,365.0,10.0,Saturday,1
37.7806,-122.4318,37.7568,-122.4059,365.0,518.0,Wednesday,1
37.7806,-122.4318,37.7759,-122.4377,365.0,53.0,Thursday,1
37.7806,-122.4317,37.7779,-122.4229,365.0,468.0,Monday,1
37.7806,-122.4317,37.7812,-122.4185,365.0,41.0,Friday,1
37.7806,-122.4029,37.7473,-122.4114,321.0,144.0,Friday,1
37.7806,-122.4029,37.7479,-122.425,321.0,140.0,Friday,1
37.7806,-122.4029,37.7479,-122.425,321.0,140.0,Wednesday,1
37.7806,-122.4029,37.748000000000005,-122.4202,321.0,141.0,Wednesday,1
37.7806,-122.4029,37.7704,-122.3912,321.0,93.0,Saturday,1
37.7806,-122.4029,37.7704,-122.3912,321.0,93.0,Sunday,1
37.7806,-122.4029,37.7704,-122.3912,321.0,93.0,Tuesday,1
37.7806,-122.4029,37.7713,-122.3866,321.0,461.0,Monday,1
37.7806,-122.4029,37.7787,-122.3927,321.0,66.0,Wednesday,1
37.7806,-122.4029,37.7788,-122.4159,321.0,43.0,Sunday,1
37.7806,-122.4029,37.7803,-122.4066,321.0,349.0,Sunday,1
37.7806,-122.4029,37.7805,-122.4319,321.0,365.0,Saturday,1
37.7806,-122.4029,37.7805,-122.3903,321.0,50.0,Friday,1
37.8706,-122.2797,37.8706,-122.2797,251.0,251.0,Thursday,1
37.7806,-122.4029,37.7806,-122.4029,321.0,321.0,Monday,1
37.8706,-122.2797,37.8701,-122.2684,251.0,245.0,Tuesday,1
37.7806,-122.4029,37.7807,-122.4008,321.0,47.0,Wednesday,1
37.7806,-122.4029,37.7811,-122.4117,321.0,44.0,Sunday,1
37.8706,-122.2797,37.8691,-122.2706,251.0,246.0,Wednesday,1
37.8706,-122.2797,37.8691,-122.2706,251.0,246.0,Sunday,1
37.7806,-122.4029,37.7823,-122.4073,321.0,446.0,Friday,1
37.7806,-122.4029,37.7823,-122.4073,321.0,446.0,Sunday,1
37.8706,-122.2797,37.8691,-122.2934,251.0,351.0,Wednesday,1
37.7806,-122.4029,37.7787,-122.3927,321.0,66.0,Monday,1
37.7806,-122.4029,37.7787,-122.3927,321.0,66.0,Friday,1
37.8706,-122.2797,37.8706,-122.2797,251.0,251.0,Tuesday,1
37.7806,-122.4029,37.7737,-122.4116,321.0,78.0,Friday,1
37.7806,-122.4029,37.7714,-122.4058,321.0,350.0,Saturday,1
37.7806,-122.4029,37.7723,-122.39299999999999,321.0,92.0,Friday,1
37.7806,-122.4029,37.7723,-122.39299999999999,321.0,92.0,Saturday,1
37.7806,-122.4029,37.7723,-122.39299999999999,321.0,92.0,Thursday,1
37.7806,-122.4029,37.7723,-122.39299999999999,321.0,92.0,Tuesday,1
37.7806,-122.4029,37.7733,-122.4712,321.0,485.0,Saturday,1
37.7806,-122.4029,37.7737,-122.4116,321.0,78.0,Monday,1
37.7806,-122.4029,37.7767,-122.4079,321.0,493.0,Sunday,1
37.7806,-122.4029,37.7748,-122.419,321.0,59.0,Sunday,1
37.7806,-122.4029,37.7752,-122.3974,321.0,80.0,Thursday,1
37.7806,-122.4029,37.7759,-122.3932,321.0,81.0,Friday,1
37.7806,-122.4029,37.7765,-122.4113,321.0,61.0,Tuesday,1
37.7806,-122.4029,37.7766,-122.4174,321.0,58.0,Wednesday,1
37.7806,-122.4029,37.7767,-122.4079,321.0,493.0,Friday,1
37.7806,-122.4319,37.7692,-122.434,365.0,84.0,Saturday,1
37.7806,-122.432,37.8046,-122.4335,365.0,400.0,Sunday,1
37.7806,-122.432,37.8026,-122.436,365.0,399.0,Saturday,1
37.7806,-122.4505,37.7752,-122.465,511.0,454.0,Wednesday,1
37.8717,-122.2731,37.8194,-122.2619,238.0,178.0,Friday,1
37.8717,-122.2731,37.8178,-122.2757,238.0,216.0,Wednesday,1
37.7805,-122.3903,37.8046,-122.4021,50.0,462.0,Friday,1
37.7805,-122.3903,37.8046,-122.4021,50.0,462.0,Sunday,1
37.7805,-122.3903,37.8048,-122.4032,50.0,6.0,Friday,1
37.8717,-122.2731,37.817,-122.2718,238.0,217.0,Friday,1
37.8717,-122.2731,37.8127,-122.2472,238.0,193.0,Friday,1
37.7805,-122.3902,37.7617,-122.3908,50.0,126.0,Saturday,1
37.7805,-122.3902,37.7779,-122.4227,50.0,468.0,Sunday,1
37.7805,-122.3902,37.7849,-122.4009,50.0,284.0,Wednesday,1
37.7805,-122.3902,37.7892,-122.4006,50.0,21.0,Wednesday,1
37.7806,-122.4505,37.7593,-122.4367,511.0,118.0,Saturday,1
37.7806,-122.4505,37.7593,-122.4366,511.0,118.0,Saturday,1
37.7806,-122.4505,37.7658,-122.4576,511.0,458.0,Friday,1
37.7806,-122.4505,37.7669,-122.3909,511.0,104.0,Sunday,1
37.7805,-122.3903,37.8027,-122.4136,50.0,371.0,Thursday,1
37.7805,-122.3903,37.8027,-122.4136,50.0,371.0,Sunday,1
37.7805,-122.3903,37.8027,-122.4136,50.0,371.0,Friday,1
37.7805,-122.3903,37.7965,-122.4169,50.0,398.0,Saturday,1
37.7805,-122.3903,37.7954,-122.3942,50.0,15.0,Friday,1
37.7805,-122.3903,37.7954,-122.3942,50.0,15.0,Saturday,1
37.7805,-122.3903,37.7954,-122.3942,50.0,15.0,Sunday,1
37.8717,-122.2731,37.8506,-122.2782,238.0,385.0,Monday,1
37.7805,-122.3903,37.7955,-122.3944,50.0,15.0,Monday,1
37.7805,-122.3903,37.7964,-122.3946,50.0,12.0,Saturday,1
37.7805,-122.3903,37.7973,-122.3984,50.0,11.0,Thursday,1
37.8717,-122.2731,37.8419,-122.288,238.0,154.0,Monday,1
37.7805,-122.3903,37.7986,-122.4009,50.0,9.0,Thursday,1
37.7805,-122.3903,37.7986,-122.4009,50.0,9.0,Tuesday,1
37.7805,-122.3903,37.7986,-122.4009,50.0,9.0,Wednesday,1
37.7805,-122.3903,37.8,-122.3985,50.0,8.0,Sunday,1
37.8717,-122.2731,37.8419,-122.288,238.0,154.0,Saturday,1
37.7805,-122.3903,37.8023,-122.4244,50.0,441.0,Friday,1
37.7806,-122.4505,37.7717,-122.4223,511.0,76.0,Sunday,1
37.7806,-122.4505,37.7753,-122.4582,511.0,455.0,Saturday,1
37.7806,-122.432,37.7891,-122.4039,365.0,19.0,Thursday,1
37.7806,-122.4505,37.7753,-122.458,511.0,455.0,Saturday,1
37.7806,-122.4504,37.7866,-122.45,511.0,514.0,Sunday,1
37.7806,-122.4321,37.7808,-122.4026,365.0,321.0,Saturday,1
37.7806,-122.432,37.7612,-122.4325,365.0,119.0,Friday,1
37.7806,-122.432,37.7614,-122.4265,365.0,120.0,Sunday,1
37.7806,-122.432,37.7765,-122.4082,365.0,493.0,Wednesday,1
37.7806,-122.432,37.7766,-122.4113,365.0,61.0,Monday,1
37.7806,-122.432,37.7788,-122.416,365.0,43.0,Wednesday,1
37.7806,-122.432,37.7788,-122.4159,365.0,43.0,Saturday,1
37.7806,-122.432,37.7805,-122.4319,365.0,365.0,Tuesday,1
37.7806,-122.432,37.7813,-122.4186,365.0,41.0,Friday,1
37.7806,-122.432,37.782,-122.4357,365.0,469.0,Monday,1
37.7806,-122.432,37.7848,-122.40100000000001,365.0,284.0,Wednesday,1
37.7806,-122.432,37.7855,-122.4196,365.0,368.0,Friday,1
37.7806,-122.432,37.786,-122.4054,365.0,3.0,Sunday,1
37.7806,-122.432,37.7884,-122.4354,365.0,480.0,Tuesday,1
37.7806,-122.4504,37.7866,-122.4501,511.0,514.0,Sunday,1
37.8706,-122.2797,37.8751,-122.2606,251.0,256.0,Sunday,1
37.7806,-122.4504,37.7807,-122.4504,511.0,511.0,Sunday,1
37.7806,-122.4505,37.7976,-122.4234,511.0,496.0,Friday,1
37.7806,-122.4505,37.7776,-122.4547,511.0,471.0,Friday,1
37.8706,-122.2797,37.8802,-122.2696,251.0,254.0,Saturday,1
37.7806,-122.4505,37.7807,-122.4505,511.0,511.0,Saturday,1
37.7806,-122.4505,37.7807,-122.4504,511.0,511.0,Tuesday,1
37.7806,-122.4505,37.7812,-122.4473,511.0,481.0,Saturday,1
37.7806,-122.4505,37.7851,-122.4777,511.0,515.0,Tuesday,1
37.7806,-122.4505,37.8027,-122.436,511.0,399.0,Tuesday,1
37.7806,-122.4504,37.7806,-122.4505,511.0,511.0,Wednesday,1
37.7806,-122.4504,37.7614,-122.4265,511.0,120.0,Wednesday,1
37.7806,-122.4504,37.7731,-122.4391,511.0,71.0,Saturday,1
37.7806,-122.4504,37.7736,-122.4713,511.0,485.0,Monday,1
37.7806,-122.4504,37.7736,-122.4713,511.0,485.0,Sunday,1
37.7806,-122.4504,37.7806,-122.4506,511.0,511.0,Thursday,1
37.8706,-122.2797,37.8766,-122.2695,251.0,255.0,Wednesday,1
37.7805,-122.3904,37.785,-122.4009,50.0,284.0,Tuesday,1
37.7805,-122.3904,37.7763,-122.4262,50.0,74.0,Monday,1
37.7795,-122.4631,37.773,-122.5091,466.0,521.0,Monday,1
37.7803,-122.4728,37.7808,-122.4026,474.0,321.0,Sunday,1
37.7803,-122.4067,37.7801,-122.4067,349.0,349.0,Tuesday,1
37.7803,-122.4066,37.7603,-122.4189,349.0,122.0,Friday,1
37.7803,-122.4066,37.7606,-122.4148,349.0,123.0,Monday,1
37.7803,-122.4066,37.7611,-122.4322,349.0,119.0,Friday,1
37.7803,-122.4066,37.7698,-122.4157,349.0,87.0,Thursday,1
37.7803,-122.4066,37.77,-122.4119,349.0,88.0,Saturday,1
37.7803,-122.4066,37.7702,-122.412,349.0,88.0,Friday,1
37.8724,-122.2664,37.8724,-122.2664,258.0,258.0,Saturday,1
37.7803,-122.4066,37.772,-122.4537,349.0,377.0,Saturday,1
37.7803,-122.4066,37.772,-122.4537,349.0,377.0,Sunday,1
37.7803,-122.4066,37.7735,-122.4159,349.0,77.0,Sunday,1
37.7803,-122.4066,37.7735,-122.4037,349.0,79.0,Saturday,1
37.7803,-122.4066,37.7737,-122.4116,349.0,78.0,Saturday,1
37.7803,-122.4066,37.7765,-122.4113,349.0,61.0,Saturday,1
37.7803,-122.4066,37.7788,-122.4159,349.0,43.0,Sunday,1
37.7803,-122.4067,37.7764,-122.4115,349.0,129.0,Friday,1
37.7803,-122.4728,37.7804,-122.4728,474.0,474.0,Wednesday,1
37.7803,-122.4728,37.7552,-122.421,474.0,133.0,Tuesday,1
37.7803,-122.4728,37.7804,-122.4728,474.0,474.0,Sunday,1
37.7803,-122.4728,37.7553,-122.421,474.0,133.0,Saturday,1
37.7803,-122.4728,37.7659,-122.4492,474.0,440.0,Sunday,1
37.7803,-122.4728,37.766,-122.4492,474.0,440.0,Sunday,1
37.7803,-122.4728,37.7663,-122.4311,474.0,95.0,Saturday,1
37.7803,-122.4728,37.7729,-122.5091,474.0,521.0,Saturday,1
37.7803,-122.4728,37.7737,-122.4713,474.0,485.0,Sunday,1
37.7803,-122.4728,37.7751,-122.465,474.0,454.0,Friday,1
37.7803,-122.4728,37.7751,-122.465,474.0,454.0,Saturday,1
37.7803,-122.4728,37.775999999999996,-122.4262,474.0,74.0,Sunday,1
37.7803,-122.4728,37.7762,-122.4531,474.0,51.0,Tuesday,1
37.7803,-122.4728,37.7802,-122.4728,474.0,474.0,Sunday,1
37.7803,-122.4728,37.7803,-122.4729,474.0,474.0,Sunday,1
37.8724,-122.2664,37.8724,-122.2664,258.0,258.0,Wednesday,1
37.7803,-122.4728,37.7803,-122.4728,474.0,474.0,Thursday,1
37.7803,-122.4728,37.7803,-122.4728,474.0,474.0,Tuesday,1
37.7803,-122.4066,37.7789,-122.4182,349.0,42.0,Friday,1
37.7803,-122.4066,37.7802,-122.4065,349.0,349.0,Sunday,1
37.7803,-122.4066,37.7803,-122.4066,349.0,349.0,Monday,1
37.7803,-122.4066,37.7803,-122.4066,349.0,349.0,Thursday,1
37.7803,-122.4065,37.7769,-122.417,349.0,58.0,Saturday,1
37.7803,-122.4065,37.7802,-122.4067,349.0,349.0,Thursday,1
37.7803,-122.3905,37.7788,-122.4159,50.0,43.0,Wednesday,1
37.7803,-122.3901,37.7671,-122.4155,50.0,99.0,Friday,1
37.7804,-122.4729,37.7614,-122.4266,474.0,120.0,Saturday,1
37.7804,-122.4729,37.772,-122.4537,474.0,377.0,Friday,1
37.7804,-122.4729,37.7729,-122.5091,474.0,521.0,Monday,1
37.7804,-122.4729,37.7819,-122.4828,474.0,520.0,Tuesday,1
37.7804,-122.4728,37.7551,-122.4211,474.0,133.0,Saturday,1
37.7804,-122.4728,37.7552,-122.4211,474.0,133.0,Thursday,1
37.7804,-122.4728,37.7552,-122.421,474.0,133.0,Wednesday,1
37.7804,-122.4728,37.7591,-122.4214,474.0,121.0,Wednesday,1
37.7804,-122.4728,37.760999999999996,-122.4328,474.0,119.0,Saturday,1
37.7804,-122.4728,37.764,-122.4706,474.0,450.0,Sunday,1
37.7804,-122.4728,37.7642,-122.4674,474.0,451.0,Sunday,1
37.7803,-122.4065,37.7764,-122.4261,349.0,74.0,Sunday,1
37.7803,-122.4066,37.8048,-122.4032,349.0,6.0,Saturday,1
37.7803,-122.4066,37.8043,-122.4335,349.0,400.0,Wednesday,1
37.7803,-122.4066,37.7897,-122.3904,349.0,24.0,Sunday,1
37.7803,-122.4066,37.7803,-122.4066,349.0,349.0,Tuesday,1
37.7803,-122.4066,37.7838,-122.4346,349.0,31.0,Sunday,1
37.7803,-122.4066,37.784,-122.4124,349.0,34.0,Tuesday,1
37.7803,-122.4066,37.7864,-122.4049,349.0,3.0,Saturday,1
37.7803,-122.4066,37.7873,-122.3944,349.0,26.0,Saturday,1
37.7803,-122.4066,37.789,-122.4035,349.0,19.0,Tuesday,1
37.7803,-122.4066,37.7915,-122.391,349.0,23.0,Friday,1
37.7803,-122.4066,37.8043,-122.4335,349.0,400.0,Thursday,1
37.7803,-122.4066,37.7945,-122.3948,349.0,16.0,Saturday,1
37.7803,-122.4066,37.7954,-122.4048,349.0,10.0,Saturday,1
37.7803,-122.4066,37.7954,-122.3942,349.0,15.0,Sunday,1
37.7803,-122.4066,37.7954,-122.3942,349.0,15.0,Thursday,1
37.7803,-122.4066,37.7954,-122.3942,349.0,15.0,Tuesday,1
37.7803,-122.4066,37.8043,-122.4335,349.0,400.0,Monday,1
37.7803,-122.4728,37.7553,-122.4211,474.0,133.0,Tuesday,1
37.7803,-122.4729,37.7817,-122.4676,474.0,490.0,Sunday,1
37.7805,-122.3904,37.775999999999996,-122.3933,50.0,81.0,Wednesday,1
37.8736,-122.2831,37.8267,-122.2718,250.0,192.0,Wednesday,1
37.8724,-122.2664,37.8737,-122.2685,258.0,244.0,Saturday,1
37.7795,-122.4631,37.7805,-122.4728,466.0,474.0,Saturday,1
37.7795,-122.4631,37.7807,-122.4761,466.0,477.0,Sunday,1
37.7795,-122.4631,37.7811,-122.4472,466.0,481.0,Monday,1
37.7795,-122.4631,37.7815,-122.4588,466.0,456.0,Sunday,1
37.7795,-122.4631,37.7817,-122.4928,466.0,516.0,Thursday,1
37.7795,-122.4631,37.782,-122.4358,466.0,469.0,Friday,1
37.7795,-122.4631,37.7824,-122.47200000000001,466.0,489.0,Sunday,1
37.7795,-122.4631,37.7824,-122.4654,466.0,506.0,Saturday,1
37.7795,-122.4631,37.7851,-122.4777,466.0,515.0,Tuesday,1
37.7795,-122.4631,37.7867,-122.4501,466.0,514.0,Saturday,1
37.7795,-122.4631,37.7867,-122.4501,466.0,514.0,Wednesday,1
37.7796,-122.4632,37.7582,-122.4263,466.0,381.0,Monday,1
37.7796,-122.4632,37.7614,-122.4266,466.0,120.0,Wednesday,1
37.7796,-122.4632,37.7614,-122.4265,466.0,120.0,Friday,1
37.8736,-122.2831,37.8078,-122.2645,250.0,198.0,Wednesday,1
37.8736,-122.2831,37.8359,-122.2624,250.0,175.0,Saturday,1
37.7803,-122.4729,37.7807,-122.4504,474.0,511.0,Saturday,1
37.7795,-122.4631,37.7795,-122.4631,466.0,466.0,Friday,1
37.7795,-122.4631,37.7732,-122.4391,466.0,71.0,Saturday,1
37.7795,-122.4631,37.7733,-122.4712,466.0,485.0,Tuesday,1
37.8736,-122.2831,37.8405,-122.2935,250.0,155.0,Sunday,1
37.7795,-122.4631,37.7734,-122.4273,466.0,56.0,Friday,1
37.7795,-122.4631,37.7752,-122.465,466.0,454.0,Friday,1
37.7795,-122.4631,37.7752,-122.465,466.0,454.0,Monday,1
37.8736,-122.2831,37.8395,-122.2987,250.0,409.0,Wednesday,1
37.7795,-122.4631,37.7752,-122.465,466.0,454.0,Sunday,1
37.7795,-122.4631,37.7752,-122.465,466.0,454.0,Tuesday,1
37.7795,-122.4631,37.7759,-122.4377,466.0,53.0,Friday,1
37.8736,-122.2831,37.8395,-122.2987,250.0,409.0,Friday,1
37.7795,-122.4631,37.7785,-122.4586,466.0,486.0,Sunday,1
37.7795,-122.4631,37.7787,-122.4161,466.0,43.0,Sunday,1
37.7795,-122.4631,37.7795,-122.4632,466.0,466.0,Saturday,1
37.7795,-122.4631,37.7795,-122.4632,466.0,466.0,Sunday,1
37.7796,-122.4632,37.7631,-122.4266,466.0,107.0,Saturday,1
37.7796,-122.4632,37.7634,-122.4641,466.0,457.0,Friday,1
37.7796,-122.4632,37.7642,-122.4674,466.0,451.0,Tuesday,1
37.7796,-122.4632,37.7644,-122.4319,466.0,105.0,Thursday,1
37.7802,-122.4067,37.7777,-122.4333,349.0,54.0,Saturday,1
37.7802,-122.4067,37.7802,-122.4067,349.0,349.0,Thursday,1
37.7802,-122.4067,37.7836,-122.39299999999999,349.0,343.0,Tuesday,1
37.7802,-122.4067,37.7871,-122.3944,349.0,26.0,Saturday,1
37.7802,-122.4067,37.7872,-122.4165,349.0,369.0,Tuesday,1
37.7802,-122.4067,37.7872,-122.3943,349.0,26.0,Saturday,1
37.7802,-122.4067,37.7912,-122.3987,349.0,20.0,Monday,1
37.7802,-122.4066,37.7777,-122.4333,349.0,54.0,Saturday,1
37.7802,-122.4066,37.7779,-122.397,349.0,453.0,Friday,1
37.7802,-122.4066,37.7803,-122.4067,349.0,349.0,Friday,1
37.7803,-122.4729,37.7614,-122.4265,474.0,120.0,Saturday,1
37.7803,-122.4729,37.7642,-122.4674,474.0,451.0,Sunday,1
37.7803,-122.4729,37.765,-122.3991,474.0,115.0,Wednesday,1
37.7803,-122.4729,37.7729,-122.509,474.0,521.0,Monday,1
37.7803,-122.4729,37.7803,-122.4728,474.0,474.0,Sunday,1
37.7802,-122.4067,37.7767,-122.411,349.0,61.0,Monday,1
37.7802,-122.4728,37.775999999999996,-122.4377,474.0,53.0,Wednesday,1
37.7802,-122.4728,37.7592,-122.4367,474.0,118.0,Thursday,1
37.7796,-122.4631,37.7752,-122.465,466.0,454.0,Friday,1
37.7796,-122.4632,37.7731,-122.4391,466.0,71.0,Friday,1
37.7796,-122.4632,37.7734,-122.4443,466.0,70.0,Saturday,1
37.7796,-122.4632,37.7815,-122.4588,466.0,456.0,Sunday,1
37.7796,-122.4632,37.7824,-122.4719,466.0,489.0,Monday,1
37.7796,-122.4632,37.7885,-122.4368,466.0,480.0,Thursday,1
37.7796,-122.4632,37.7906,-122.4326,466.0,492.0,Saturday,1
37.7796,-122.4631,37.7811,-122.4119,466.0,44.0,Friday,1
37.7801,-122.4066,37.8044,-122.4335,349.0,400.0,Thursday,1
37.7796,-122.4631,37.7904,-122.4326,466.0,492.0,Friday,1
37.7796,-122.4184,37.7796,-122.4184,41.0,41.0,Thursday,1
37.7797,-122.4632,37.7614,-122.4264,466.0,120.0,Thursday,1
37.7799,-122.2177,37.7838,-122.2226,228.0,227.0,Thursday,1
37.7799,-122.2177,37.7852,-122.2344,228.0,225.0,Friday,1
37.7799,-122.2177,37.8111,-122.2433,228.0,194.0,Thursday,1
37.7804,-122.4728,37.769,-122.4223,474.0,356.0,Friday,1
37.7804,-122.4728,37.7729,-122.5091,474.0,521.0,Friday,1
37.7804,-122.4728,37.7761,-122.4262,474.0,74.0,Sunday,1
